timestamp,row_index,tweet_id,screen_name,full_text,elapsed_sec,A1_utile,A2_categorie,A3_sentiment,A4_type,A5_gravity,Final_utile,Final_categorie,Final_sentiment,Final_gravity,status,json_valid
2025-11-19 11:46:25,215,1815357848152395948,Freebox,"@soulakhey La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",5.4,,retour_client,ambivalent,resiliation,,False,,ambivalent,0,success/error,yes
2025-11-19 11:46:37,216,1815358105829454219,Freebox,"@coWiqx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",12.26,,probleme,positive,autre,,,,,,error,yes
2025-11-19 11:46:44,217,1815369159535993284,chofrode,"@Xavier75  @free \nDes années chez Free 44€/mois \nImpossible de profiter des chaines TV, 4KM le ligne ADSL. \nDes mois de contact avec le support pour une avancée fibre, toujours en attente, que faire ? La 5G ? Pas stable et 5mo's, https://t.co/dFZf0Z7Gdz",7.53,,probleme,colere,abonnement,-6,,,,,error,yes
2025-11-19 11:46:57,218,1815385518223364467,TokRa14,Jour de reprise en télétravail et merci @free !\n@Xavier75 faudra me faire une lettre pour mon patron j’ai des brouettes de mails à traiter !!! 😅 https://t.co/pp6L4IkgDH,12.71,,retour_client,frustration,panne,,,,,,error,yes
2025-11-19 11:47:05,219,1815391031518548246,Im_Eezy,Bientôt 20 jours que j'ai pas internet chez moi. @free vous allez me rembourser mon mois,7.52,,probleme,frustration,panne,-5,,,,,error,yes
2025-11-19 11:47:12,220,1815405458875990485,free,"Fav si t’as déjà croisé cette télécommande dans ta vie, c’est pour une étude personnelle. https://t.co/iyTJ30zIUC",7.38,,probleme,NEUTRE,panne ou facturation,-5,,,,,error,yes
2025-11-19 11:47:21,221,1815430797685649658,LArideEtVide,@free La mienne les bouton marchent plus depuis des années.,9.08,,probleme,,abonnement,,,,,,error,yes
2025-11-19 11:47:27,222,1815434963325788185,pyrams715,@free C'est combien pour la Freebox révolution ?,5.47,,probleme,,,0,,,,,error,yes
2025-11-19 11:47:35,223,1815445537841348908,LaurenceLolo9,@free Ben voui je la croise quotidiennement sauf qu'elle ne fonctionne plus et que j'ai pas envie de payer pour son remplacement pk ce matériel ne m'appartient pas .du coup je fais avec une appli merdique emplie de pub .depuis quand on paie pour remplacer un matériel défaillant ?,8.21,,probleme,frustration,resiliation,3,,,,,error,yes
2025-11-19 11:47:42,224,1815452064014889079,GwadyZohan,"@free Moi, et pluuuuus jamais, c'est de la merde ca bug tout le temps",7.22,,probleme,frustration,resiliation,,,,,,error,yes
2025-11-19 11:47:54,225,1815453627907035516,HeRz____,"@free Mdrrr mon père l'a encore, aidez le svp.",11.84,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:48:07,226,1815470209333117278,Nico88919191,"@free Mouais avant de faire de la récup arrêter de vs comporter comme des voleurs. Dès que je rentre de vacances ça sera les feux de l'enfer pour vous, j'ai déjà prévenu les trisos de vos plateformes téléphoniques mais visiblement votre service client n'a rien à branler de ses clients",12.73,,probleme,frustration,,,,,,,error,yes
2025-11-19 11:48:14,227,1815472452387958971,yanisck_,@StifflerJeremih @Freebox @coWiqx Moi aussi mdrrrr jsuis bloqué à l’étape 2,7.58,,probleme,neutral,bloque ou connexion,,,,,,error,yes
2025-11-19 11:48:21,228,1815472947911405671,aymeric_ren,@jackus35 @Freebox @Free_1337 via imap/smtp de free impossible de se co sur zimbra aussi,6.91,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:48:29,229,1815481986607350157,TelmarBzh,@free Oui et vraiment de u d'avoir fait confiance a côté marque car franchement emmerdes sur emmerdes pour la box maison.. 🫣,7.69,,probleme,positive,,,,,,,error,yes
2025-11-19 11:48:38,230,1815491225429979280,StifflerJeremih,@yanisck_ @Freebox @coWiqx J’imagine pas de réponse de leur part également ? J’ai envoyé un message à 10h via à l’application et je me suis rendu en boutique pour avoir un conseiller sans succès… je pense qu’il est grand temps d’aller voir ailleurs 😭,8.99,,probleme,colere,ressiliation,-5,,,,,error,yes
2025-11-19 11:48:48,231,1815496572446335219,perso_dep,@free On en parle quand de la panne vendredi dernier ?,9.85,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:48:54,232,1815498393424191895,musiqueapapa,"@Freebox bonsoir, j'ai toujours des gros problèmes avec les services télé sur ma Freebox. La panne se poursuit depuis vendredi soir... Savez-vous quand cela sera résolu ? Merci d'avance",6.26,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:49:05,233,1815511298165379535,Greg314565,@free Ça serait possible de donner des informations aux abonnés concernant la panne qui dure depuis vendredi sur les boîtes mail zimbra? J'attends des mails importants et là ça commence à être long!,11.37,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:49:20,234,1815522787097723137,YouxiLevrai,@free vous devriez augmenter vos prix peut être que sa réduira les 200 pannes qu'on a chez vous chaque mois.. 😮‍💨,14.65,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:49:27,235,1815578602194239663,johnny_guitare,@free Oui. J'ai eu la Freebox révolution pendant plus de dix ans.,7.29,,retour_client,colere,abonnement,,,,,,error,yes
2025-11-19 11:49:37,236,1815602581122740359,raskodub,@Freebox c’est quoi sa pk ma free elle fais que de se redémarrer la il est 6h vous jouez a quoi la,9.84,,probleme,frustration,,,,,,,error,yes
2025-11-19 11:49:46,237,1815605376836047258,belloc_deborah,@free toujours pas de boîte mail depuis vendredi soir et toujours pas de communiqué sur le problème !!!!,8.94,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:49:55,238,1815631010496664047,ImHeartBtz,"@TokRa14 @free @Xavier75 Heureusement, ton forfait free te permet de travailler avec ta 5/4G\nAhhhh non, c'est vrai, quand les Freebox ne fonctionnent pas, le réseau non plus.",9.0,,probleme,colere,panne,,,,,,error,yes
2025-11-19 11:50:04,239,1815651440276226289,free,Je sui a laeropor bisouuuu je manvol https://t.co/tU182tsZRJ,9.19,,probleme,frustration,information,,,,,,error,yes
2025-11-19 11:50:16,240,1815658181621637467,2d441980,"@TokRa14 @free @Xavier75 J’ai eu ça pendant 3 mois, un camion a heurté l’armoire fibre de mon quartier. Clairement à part être patient free ne propose rien, le pire c’est que j’ai été obligé de prendre un abonnement 4g à mes frais pour survivre.",11.76,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:50:21,241,1815661610238640218,BS7473,@free Merci @free Oui c'est bien ça mais ça serait pas mal de régler le pb de connexion au mails via Zimbra ou imap.... impossible d'avoir ces mails depuis 5 jours maintenant 😭😭,4.62,,probleme,,facturation,,,,,,error,yes
2025-11-19 11:50:28,242,1815667417332252776,ludovic14860,@Freebox @Free_1337 Freebox Delta Fibre bloquée en étape 3 depuis hier. Secteur 14320 SAINT-MARTIN DE FONTENAY. On me signale un incident collectif. Plus d'infos SVP ?,7.75,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:50:33,243,1815672859026432104,artworkatwork,@free 🇫🇷 ALERTE INFO | Plus d'email depuis 5 jours et 0 communication de @free  qui n'en a rien à foutre des pigeons que sont les clients.,4.46,,probleme,frustration,facturation,,True,,,0,success,yes
2025-11-19 11:50:39,244,1815677323892375713,Chimene59500,@free @scarabaie Votre co la pas ouf,6.47,,probleme,frustration,facturation,0,False,,,0,success/error,yes
2025-11-19 11:50:45,245,1815678028036350434,sarkasme76,"Bonjour @Freebox  jamais vous répondez sur WhatsApp ? J ai commandé la nouvelle box ultra je veux me rétracter. Je vous l ai signifié, vous ne répondez pas, UPS me prévient que le colis est expédié ,il sera refusé.",5.89,,probleme,frustration,,,False,,frustration,,success,yes
2025-11-19 11:50:51,246,1815684675941150933,GoriTigerlol,@Freebox Bonjour \n\nPossible d'échanger un dm ?,6.11,,probleme,colere,,,,,,,error,yes
2025-11-19 11:50:57,247,1815690366210789745,Thouralith4,@free vous pouvez répondre à vos putain de clients ?! Je n’ai pas de connexion et impossible de vous joindre depuis 12h bande d’incompétents,5.78,,,,abonnement,0,False,pas utile,négatif,0,success,yes
2025-11-19 11:51:07,248,1815696335493824916,the_kurosan,"@Freebox Bonjour depuis hier 23h je n’ai plus internet la box s’allume rouge, et est bloqué à l’étage 2. J’ai essayé d’appeler une dizaine de fois on me renvois vers une assistance en ligne qui eux ne me répondent pas depuis 8h",10.01,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:51:15,249,1815698224314753124,Thouralith4,@Freebox J’attends toujours une reponse depuis quasi 24h sans connexion et personne ne répond. Je vais passer chez orange vous êtes des incompétents,7.88,,probleme,colere,abonnement,0,,,,,error,yes
2025-11-19 11:51:23,250,1815704324275581168,titux_390,"@free Au lieu de faire des blagues, réglez vos problèmes de panne ! 3 jours sans wifi (en plein tt) + ma tv est bloquée à l’étape 2, service client de mes couilles avec vos call center dans je ne sais quel pays du monde.",7.8,,probleme,colere,panne,,,,,,error,yes
2025-11-19 11:51:31,251,1815710705573634199,Freebox,"@Darknig78166491 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",8.55,,probleme,colere,resiliation,,,,,,error,yes
2025-11-19 11:51:44,252,1815711015482318861,Freebox,"@HugoRLT__ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",12.5,,probleme,,abonnement,2,,,,,error,yes
2025-11-19 11:51:49,253,1815713762973827411,Freebox,"@Coach_Euphoria La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",5.57,,probleme,colère,resiliation,,True,,,0,success/error,yes
2025-11-19 11:51:55,254,1815714025671422348,Freebox,"@tontonyoy La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",5.58,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:52:10,255,1815714520779665409,Freebox,"@hnchck La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",15.46,,probleme,,abonnement,,,,,,error,yes
2025-11-19 11:52:17,256,1815715540712698060,Freebox,"@AnthonyPiresG La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\n\nJulie - Free",6.49,,retour_client,,resiliation,,,,,,error,yes
2025-11-19 11:52:34,257,1815717055137505325,P5Lawrence,@Freebox votre livreur a déposé le colis fait une photo et est reparti avec le colis et est parti avant que l'on puisse arriver,17.51,,probleme,colère,resiliation,3,,,,,error,yes
2025-11-19 11:52:47,258,1815743012703514976,kevin29roy,"@Freebox bonjour, problème sur le freebox player de ma mère.\nImpossible d'utiliser le timeshifting et quand elle allume sa télé elle tombe toujours sur la mosaïque...Une idée du problème?",12.21,,probleme,frustration,abonnement,-5,,,,,error,yes
2025-11-19 11:52:53,259,1815760969290658108,dam_mtd,"@free bonjour, possibilité d’avoir des infos sur le raccordement impossible à la fibre chez vous ?",6.74,,retour_client,colere,resiliation,,,,,,error,yes
2025-11-19 11:53:04,260,1815768881639653749,warzouz38,@free @Free_1337 @Freebox on en parle de vos techniciens qui ne viennent jamais ? En 3 rendez vous 2 plan foireux ? Vous pensez que notre temps ainsi que nos CP sont en illimité ? 50€ d’abonnement pour ça vrmt ?,10.36,,probleme,colère,abonnement,-5,,,,,error,yes
2025-11-19 11:53:08,261,1815783585137258752,the_kurosan,@free vous n’avez plus d’assistance pour la box? Comment se fait il que depuis hier soir 23h personne ne me répond concernant ma panne,4.29,,probleme,colere,panne,,False,probleme,colere,-8,success/error,yes
2025-11-19 11:53:14,262,1816006388507607216,Free_1337,"Pour cet été, @Free sort le grand jeu et a dimensionné spécialement ses infrastructures mobiles pour l'afflux de touristes en France. \nAvec des événements culturels et sportifs d’exception, nous avons ajouté des sites mobiles provisoires (pylônes ou remorques) et renforcé les 4G/5G à certains déjà existants, aux endroits où nous attendons le plus d’affluence. \nDes projets qui ont parfois nécessité 2 ans de travail pour vous offrir une couverture spécifique d’envergure.🚀",6.1,,probleme,satisfaction,abonnement,2,False,,positif,0,success/error,yes
2025-11-19 11:53:20,263,1816064804177731893,Lou__y,@Free j’ai un gros soucis avec votre service litige qui ne donne plus de nouvelles !! Ou vos prestataires qui fixent des rendez-vous et ne se présentent pas sans donner d’explications. J’ai pris une journée de travail pour rien ! L’installation de la fibre #free #fibre #travail https://t.co/zlYRb45XOJ,6.36,,probleme,,resiliation,,,,,,error,yes
2025-11-19 11:53:25,264,1816102705040912735,Ness92izi,@Free_1337 @free Free j’vous aime bien mais depuis la panne vendredi j’ai que des crash internet. Je ne peux également pas regarder la TV correctement ainsi que jouer en ligne,4.65,,probleme,frustration,panne,,False,probleme,frustration,-5,success,yes
2025-11-19 11:53:36,265,1816368248306245944,Freebox,"@jacquesnote La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",10.5,,probleme,colere,resiliation,,,,,,error,yes
2025-11-19 11:53:40,266,1816368497682706542,Freebox,"@Y__htz La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il se passe :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",4.02,,retour_client,frustration,abonnement,,False,retour_client,frustration,0,success,yes
2025-11-19 11:53:43,267,1816369862593175815,Freebox,"@ariii_miss La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",3.38,,probleme,polite,abonnement,,,,,,error,yes
2025-11-19 11:53:48,268,1816370203648790812,Freebox,"@bavrooo La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",4.63,,retour_client,colere,resiliation,-3,False,analyse_sentiment,colere,0,success,yes
2025-11-19 11:53:54,269,1816370319571013826,Freebox,"@GTrotereau La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il s'est passé :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",6.64,,retour_client,neutre,resiliation,,,,,,error,yes
2025-11-19 11:54:01,270,1816371126160732162,Freebox,"@liloun67 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger :\n▶️ https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux :\n▶️ https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",6.24,,probleme,colere,resiliation,,,,,,error,yes
2025-11-19 11:54:10,271,1816372351765725272,Freebox,"@bngxchnx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger :\n▶️ https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux :\n▶️ https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",9.18,,retour_client,neutral,resiliation,0,,,,,error,yes
2025-11-19 11:54:18,272,1816372420485300687,Freebox,"@QVolant La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",8.24,,probleme,colère,abonnement,-10,,,,,error,yes
2025-11-19 11:54:24,273,1816372462398984516,Freebox,"@Ben29072013 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",6.09,,probleme,neutral,abonnement,,,,,,error,yes
2025-11-19 11:54:31,274,1816372691076513808,Freebox,"@MasimSaid La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",6.56,,probleme,,technique,,,,,,error,yes
2025-11-19 11:54:37,275,1816372968043282485,Freebox,"@Dorban La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il se passe :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",6.62,,retour_client,positive,abonnement,,False,retour_client,neutral,0,success,yes
2025-11-19 11:54:46,276,1816373182879711348,Freebox,"@MichaelPincebo1 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",8.81,,retour_client,,abonnement,0,,,,,error,yes
2025-11-19 11:54:54,277,1816373450518266109,Freebox,"@cavasesavoir2 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nPouvez-vous nous retrouver dès à présent sur Messenger que je regarde ce qu'il se passe :\n👉 https://t.co/foZUyQkGH3 \nou via https://t.co/3Rzd3llaL8\n\nMerci \nClément - Free",7.52,,retour_client,colere,abonnement,,,,,,error,yes
2025-11-19 11:55:00,278,1816373460018303293,Freebox,"@TabaryErwin La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",6.07,,retour_client,colere,abonnement,,,,,,error,yes
2025-11-19 11:55:06,279,1816373978530746777,Freebox,"@reisen67 La messagerie privée X n’est plus disponible, et nous en sommes désolés reisen67. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",5.93,,retour_client,,resiliation,-1,False,retour_client,frustration,-1,success/error,yes
2025-11-19 11:55:18,280,1816374747011104900,Freebox,"@Francedz213 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",12.01,,probleme,frustration,abonnement,0,,,,,error,yes
2025-11-19 11:55:27,281,1816375061835661495,Freebox,"@microlinux_eu La messagerie privée X n’est plus disponible, et nous en sommes désolés microlinux_eu. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",9.5,,retour_client,frustration,abonnement,2,,,,,error,yes
2025-11-19 11:55:34,282,1816375418997330421,Freebox,"@enzonaute La messagerie privée X n’est plus disponible, et nous en sommes désolés enzonaute. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",6.7,,probleme,,resiliation,,,,,,error,yes
2025-11-19 11:55:41,283,1816375715693989953,Freebox,"@relooking7500 La messagerie privée X n’est plus disponible, et nous en sommes désolés relooking7500. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",7.21,,retour_client,neutral,panne,,,,,,error,yes
2025-11-19 11:55:51,284,1816375971009745343,Freebox,"@MissWlad La messagerie privée X n’est plus disponible, et nous en sommes désolés MissWlad. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",10.02,,retour_client,,panne,-5,,,,,error,yes
2025-11-19 11:56:03,285,1816376221569085442,Freebox,"@chatainsim La messagerie privée X n’est plus disponible, et nous en sommes désolés chatainsim. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",11.73,,retour_client,neutre,,-5,,,,,error,yes
2025-11-19 11:56:11,286,1816376511152165361,Freebox,"@mrkilkenny91 La messagerie privée X n’est plus disponible, et nous en sommes désolés mrkilkenny91. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",7.77,,probleme,neutre,facturation,,,,,,error,yes
2025-11-19 11:56:21,287,1816376708510925203,Freebox,"@raynald62 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\n\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci\nClément – Free",10.3,,probleme,,panne,,,,,,error,yes
2025-11-19 11:56:27,288,1816376722964558281,Freebox,"@Pirlouise La messagerie privée X n’est plus disponible, et nous en sommes désolés Pirlouise. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",5.8,,probleme,,technique,,,,,,error,yes
2025-11-19 11:56:38,289,1816377524500279737,Freebox,"@CalieeeFourchon La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",11.1,,probleme,satisfaction,communication/problème de fonctionnalité,0,,,,,error,yes
2025-11-19 11:56:46,290,1816377592561217750,Freebox,"@ADianeadam La messagerie privée X n’est plus disponible, et nous en sommes désolés ADianeadam. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",8.1,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:56:55,291,1816377733766680901,Freebox,"@JosDuklein La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",8.87,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:57:06,292,1816377915442864297,Freebox,"@DebyZknd La messagerie privée X n’est plus disponible, et nous en sommes désolés DebyZknd. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",11.29,,probleme,frustration,abonnement,0,,,,,error,yes
2025-11-19 11:57:10,293,1816378182666223786,Freebox,"@AnaisSeref La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",4.4,,probleme,,,,False,probleme,frustration,0,success/error,yes
2025-11-19 11:57:16,294,1816378452620038587,Freebox,"@Lecteur_Du_Soir La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",5.22,,retour_client,frustration,resiliation,,False,retour_client,frustration,0,success/error,yes
2025-11-19 11:57:20,295,1816378736263979119,Freebox,"@frigotier59 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",4.73,,probleme,colere,abonnement,2,True,probleme,colere,2,success,yes
2025-11-19 11:57:32,296,1816379277786354028,Freebox,"@Michaela31700 La messagerie privée X n’est plus disponible, et nous en sommes désolés Michaela31700. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",11.57,,probleme,,abonnement,,,,,,error,yes
2025-11-19 11:57:44,297,1816379936912937281,Freebox,"@kaelinou La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nVous n'avez pas encore envoyé de DM ? retrouvez-moi dès à présent sur Messenger &gt; https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\nMerci\n\nChristophe - Free",12.16,,probleme,neutre,resiliation,0,,,,,error,yes
2025-11-19 11:57:53,298,1816380108636041278,Freebox,"@Azyakitte La messagerie privée X n’est plus disponible, et nous en sommes désolés Azyakitte. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",9.31,,probleme,disappointment,resiliation,0,,,,,error,yes
2025-11-19 11:58:04,299,1816380455169441934,Freebox,"@Heddicmi La messagerie privée X n’est plus disponible, et nous en sommes désolés Heddicmi. \n\nRetrouvez-moi dès à présent sur Messenger\n👉 https://t.co/foZUyQkGH3\n\nNous sommes également disponibles via d'autres canaux\n👉 https://t.co/3Rzd3llaL8\n\nMerci\nMickaël – Free",10.87,,probleme,neutre avec un ton de frustration,abonnement,,,,,,error,yes
